#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
sfa2;스트리트 파이터 알파 2;MAME;0;1996;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
sfa3;스트리트 파이터 알파 3;MAME;0;1998;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
sfex2p;스트리트 파이터 EX2 플러스;PSXmame;0;1999;Capcom;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;cpzn2;0;0;6
sfight;소닉 더 파이터즈;Model2;0;1996;SEGA;VS Fighting;;;;;;;;;;
sfiii2n;스트리트 파이터 III 세컨드 임팩트: 자이언트 어택;MAME;0;1997;Capcom;VS Fighting;2;;;;;;cps3;;;
sfiii3n;스트리트 파이터 III 써드 스트라이크:미래를 위한 싸움;MAME;0;1999;Capcom;VS Fighting;2;0;joystick (8-way);;;;cps2;;;
sftm;스트리트 파이터 무비;MAME;0;1995;Capcom;VS Fighting;;;;;;;;;;
sfz2;스트리트 파이터 제로 2;MAME snes;sfa2;1996;Capcom;VS Fight;;;;;;;;;;
sgemf;슈퍼 젬 파이터 미니믹스;MAME;0;1997;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;3
sgolvell;진 마왕 골베리우스;MAME cpc400-flop;Shin Maou Golvellius;1988;Compile;Action;1;;;;;;MSX2 Disk;all;3Disc;
shadfrce;쉐도우 포스 - 변신닌자;MAME;0;1993;Technos Japan;Action;2;0;joystick (8-way);;;;;;;
shadowld;요괴도중기;MAME;0;1987;Namco;Action;1;0;Joystick (8-way),dial;good;1;raster;0;0;0;2
shadoww;닌자용검전 / 쉐도우 워리어즈 / 닌자외전;MAME;0;1988;tecmo;Arcade;2;0;Joystick (8-way);good;1;raster;0;0;0;3
shangha3;상하이 Ⅲ;MAME;0;1993;Sunsoft;Puzzle;2;0;Joystick (8-way);good;1;raster;0;0;0;2
shangon;슈퍼 행온;MAME;0;1987;SEGA;Racing;1;0;Paddle,pedal;good;1;raster;0;0;0;4
shangtou;상하이 삼국패투의;MAME;0;2002;Sunsoft;Puzzle;0;0;0;;;;;;;
sharrier;스페이스 해리어 II;MAME megadrij;;1989;SEGA;Shooting;1;;;;;;;;4MB;
sharrier;스페이스 해리어;MAME;0;1985;SEGA;Shooting;1;0;Joystick (analog);good;1;raster;0;0;0;3
sharrierju;스페이스 해리어 [32X];MAME 32x;sharrier;1994;SEGA;Shooting;1;;;;;;;;16MB;
shdancer;쉐도우 댄서 - 영의무;MAME;0;1989;SEGA;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;3
shikigam;식신의 성;MAME;0;2001;Alpha;Shooting;0;0;0;;;;;;;
Shin Kidou Senki Gundam W - Endless Duel (Japan) (Translated En);신 기동전기 건담 윙 - 엔들리스 듀얼 (영문패치);SNES;;1996;Bandai;VS Fight;;;;;;;;;;
Shining and the Darkness (K) [!];샤이닝 다크니스 (한글판);SEGA Mega Drive;;1991;SEGA;RPG;1;;;;;;;;8MB;
Shining Force (K) [!];샤이닝 포스 1 (한글판);SEGA Genesis;;1992;SEGA;SRPG;1;;;;;;;;12MB;
Shining Force ii (K) [!];샤이닝 포스 2 (한글판);SEGA Genesis;;1993;SEGA;SRPG;1;;;;;;;;16MB;
shinobi;시노비;MAME;0;1987;SEGA;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;3
shinobij;시노비;MAME sms;Shinobi (USA, Europe);1988;SEGA;Action;;;;;;;;;;
shippumd;질풍 마법대작전;MAME;kingdmgp;1994;Raizing;Shooting;;;;;;;;;;
shiryo;사령전선;MAME cpg120-cart;;1987;Fun Factory;ARPG;1;;;;;;MSX2 ROMPAC;all;2MB;
shocktr2;쇼크 트루퍼스 2 - 세컨드 스쿼드;MAME;0;1998;Saurus;Shooting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
Shodai Nekkeysu Kouha Kunio-kun (K);열혈경파 구니오군 (한글판);SNES;;1992;Technos Japan;Action;;;;;;;;;;
shubibi2;개조정인 슈비빔맨 2;MAME pce;Kaizou Choujin Shubibinman 2 - Aratanaru Teki (J);1991;Masiya;Action;;;;;;;;;;
shuramon;수라의 문;MAME megadrij;;1992;SEGA;VS Fight;1;;;;;;;;8MB;
sidearms;사이드 암즈;MAME pce;Side Arms - Hyper Dyne (J);1989;NEC;Shooting;;;;;;;;;;
sidearms;사이드 암즈;MAME;0;1986;Capcom;Shooting;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
simpbowl;심슨 볼링;MAME;0;2000;Konami;Sports;4;0;Joystick (8-way),TrackBall;imperfect;1;raster;konamigv;0;chd;3
simpsons4pa;심슨 가족;MAME;0;1991;Konami;Arcade;4;0;joystick (8-way);;;;;;;
sinbad;신밧드의 7개의 모험;MAME cpg120-cart;Sinbad (1986)(Casio)(J);1986;Casio;Action;1;;;;;;MSX ROMPAC;all;128KB;
skullfngj;공아 외전 / 스컬팡;MAME;skullfng;1996;Data east;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
skyjagk;스카이자가;MAME cpg120-cart;Sky Jaguar (1984)(Konami)(J);1984;Konami;Shooting;1;;;;;;MSX ROMPAC;all;256KB;
skytargt;스카이 타겟;Model2;0;1995;SEGA;Shooting;;;;;;;;;;
Slam Dunk 2 (K);슬램 덩크 2 (한글판);MAME snes;Slam Dunk 2 (K);1995;Bandai;Sports;;;;;;;;;;
slamdunk;슬램덩크 from TV 애니메이션;MAME megadrij;;1995;BANDAI;Sports;1;;;;;;;;16MB;
slammast;슬램 마스터즈;MAME;0;1993;Capcom;Sports;4;0;Joystick (8-way);good;1;raster;cps1;0;0;3
slapfigh;슬랩 파이트 / 알콘;MAME;alcon;1986;Toaplan;Shooting;2;270;Joystick (8-way);good;1;raster;alcon;0;0;2
slasho;슬래시아웃;SEGA NAOMI;0;2000;SEGA;3D Action;;;;;;;;;;
sloderun;슈퍼 로드런너;MAME cpg120-cart;Super Load Runner (Japan);1987;Irem;Action;1;;;;;;MSX2 ROMPAC;all;1MB;
Slyers (K);슬레이어즈 (한글판);SNES;;;;RPG;;;;;;;;;;
smkartu;슈퍼 마리오 카트;MAME snes;Super Mario Kart (1992,Nintendo,RC)(U);1992;Nintendo;Racing;;;;;;;;;;
Snatcher (K);스내처 (한글판);MSX Disk;;1988;Konami;Adventure;1;;;;;;MSX2 Disk;all;3Disc;
sncwgltd;소닉 윙스 리미티드;PSXmame;0;1996;Video system;Shooting;;;;;;;cpzn2;;;
snowbro2;스노우 브라더스 2 / 날씨 파라다이스;MAME;0;1994;Toaplan;Action;4;0;Joystick (8-way);good;1;raster;0;0;0;2
soccerkdj;사커 키드 / 소년 크릿츠의 모험;MAME snes;soccerkd;1993;Yanoman Games;Action;;;;;;;;;;
sofia;소피아;MAME cpg120-cart;;1988;Dempa;Action;1;;;;;;MSX ROMPAC;all;512KB;
sokyugrt;창궁홍련대;MAME;0;1996;Raizing;Shooting;2;;;;;;stvbios;;;
solbrain;특구지령 솔브레인;MAME nes;Tokkyuu Shirei - Solbrain (J);;;Action;1;;;;;;;;;2
soldblad;솔저 블레이드;MAME pce;Soldier Blade (J);1992;Hudson;Shooting;;;;;;;;;;
solomon;솔로몬의 열쇠;MAME;0;1986;Tecmo;Puzzle;2;0;Joystick (8-way);good;1;raster;0;0;0;2
solvalou;솔바로우;MAME;0;1991;Namco;Shooting;;;;;;;;;;
sonic2;소닉 2 ;MAME megadrij;Sonic The Hedgehog 2 (1992,Sega,AT)(W)(Rev.01);1992;SEGA;Action;2;;;;;;;;8MB;
Sonic3&k;소닉 3 & 너클즈;SEGA Mega Drive;;1994;SEGA;Action;2;;;;;;;;32MB;
sonic3d;소닉 3D 블라스트;MAME megadriv;;1996;SEGA;Action;1;;;;;;;;32MB;
sonic3j;소닉 3 ;MAME megadrij;Sonic The Hedgehog 3 (1994,Sega,AT)(J);1994;SEGA;Action;2;;;;;;;;16MB;
sonicj;소닉 1;MAME megadrij;Sonic The Hedgehog (1991,Sega,AT)(W)(Rev.01);1991;SEGA;Action;1;;;;;;;;4MB;
sonicwi2;에어로 파이터즈 2;MAME;0;1994;Video system;Shooting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
sonicwi3;에어로 파이터즈 3;MAME;0;1995;Video system;Shooting;;;;;;;neogeo;;;
sonson;손 손;MAME;0;1984;Capcom;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;1
sonson2;손 손 II;MAME pce;Son Son II (J) [T+Eng];1989;NEC;Action;;;;;;;;;;
sor;베어너클 I : 분노의 철권;MAME megadrij;Streets of Rage (1991,Sega,AT)(W)(Rev.01);1991;SEGA;Arcade;2;;;;;;;;4MB;
sor2;베어너클 2;MAME sms;Streets of Rage II (Europe);;;Arcade;;;;;;;;;;
sor2;베어너클 II : 사투의 진혼가;MAME megadrij;;1993;SEGA;Arcade;2;;;;;;;;16MB;
sor3k;베어너클 III ;MAME megadrij;Bare Knuckle III (J);1994;SEGA;Arcade;2;;;;;;;;24MB;
souledge;소울 엣지;PSXmame;0;1996;Namco;VS Fighting;;;;;;;cpzn2;;;
Space Invaders - Fukkatsu no Hi (J);스페이스 인베이더 - 부활의 날;PC-Engine;;1990;Taito;Shooting;;;;;;;;;;
Space Manbow invincible (Japan);스페이스 맨보우 (무적);MSX Cartridge;Space Manbow (Japan);1989;Konami;Shooting;1;;;;;;MSX2 ROMPAC;all;2MB;
sparkstrj;로켓나이트 어드벤처 2 / 스파크스터;MAME megadrij;sparkstr;1994;Konami;Action;1;;;;;;;;8MB;
spawn;스폰;SEGA NAOMI;0;1999;Capcom;3D Action;;;;;;;;;;
spawnu;스폰;MAME snes;spawn;1995;Acclaim;Action;;;;;;;;;;
spcinv95;스페이스 인베이더 95;MAME;0;1995;Taito;Shooting;;;;;;;;;;
speedspn;스피드 스핀;MAME;0;1994;TCH;Sports;2;180;Joystick (8-way);good;1;raster;0;0;0;3
spf2t;슈퍼 퍼즐파이터 II 터보;MAME;0;1996;Capcom;Puzzle;;;;;;;cps2;;;
spidman;스파이더 맨;MAME;0;1991;SEGA;Action;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;2
spidwebf;스파이더맨 - 웹 오브 파이어 [32X];32X Fusion;;1996;SEGA;Action;1;;;;;;;;24MB;
spikeofe;스파이크 아웃 파이널 에디션;Model3;0;1998;SEGA;Sports;;;;;;;;;;
spinmast;스핀 마스터 / 미라클 어드벤처;MAME;0;1993;Data east;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
splatter;스플래터 하우스;MAME;0;1988;Namco;Action;2;180;Joystick (8-way);good;1;raster;0;0;0;3
splatth2u;스플래터 하우스 2;MAME Genesis;splatth2;1992;Namco;Action;1;;;;;;;;8MB;
splatth3;스플래터 하우스 3 ;MAME Genesis;Splatterhouse 3 (U) [c][!];1993;Namco;Arcade;1;;;;;;;;16MB;
spmanbow;스페이스 맨보우;MAME cpg120-cart;Space Manbow (Japan);1989;Konami;Shooting;1;;;;;;MSX2 ROMPAC;all;2MB;
spy;스파이 - 스페셜 프로젝트 Y;MAME;0;1989;Konami;Shooting;;;;;;;;0;0;4
srally2;세가 랠리 2;Model3;0;1998;SEGA;Racing;;;;;;;;;;
srallyc;세가 랠리 챔피언쉽;Model2;0;1995;SEGA;Racing;;;;;;;;;;
srambosp;슈퍼 람보 스페셜;MAME cpg120-cart;Super Rambo Special (Japan);1986;Pac-In-Video;Action;1;;;;;;MSX2 ROMPAC;all;1MB;
srdarwin;슈퍼 리얼 다윈;MAME;0;1987;Data east;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
srtshot;스포츠 슈팅 USA;Atomiswave;0;2003;Sammy;Sports;;;;;;;;;;
srtypeu;슈퍼 R 타입;MAME snes;Super R-Type (U) [!];1991;Irem;Shooting;;;;;;;;;;
ssf2;슈퍼 스트리트 파이터 II - 새로운 도전자;MAME;0;1993;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
ssf2J;슈퍼 스트리트 파이터 II;MAME snes;ssf2;1994;Capcom;VS Fight;;;;;;;;;;
ssf2t;슈퍼 스트리트 파이터 II 터보;MAME;0;1994;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
ssf2u;슈퍼 스트리트 파이터 II;MAME Genesis;;1994;Capcom;VS Fight;2;;;;;;;;40MB;
ssideki4;슈퍼 사이드킥 4;MAME;0;1996;SNK;Sports;;;;;;;neogeo;;;
ssriders;선셋 라이더스;MAME;0;1991;Konami;Action;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;2
sssoldr;슈퍼 스타 솔저;MAME pce;Super Star Soldier (J);1990;Hudson;Shooting;;;;;;;;;;
sstrkfgt;세가 스트라이크 파이터;SEGA NAOMI;0;1991;SEGA;Shooting;;;;;;;;;;
stadhero;스타디움 히어로;MAME;0;1988;Data east;Sports;2;0;Joystick (8-way);good;1;raster;0;0;0;3
stadhr96;스타디움 히어로 96;MAME;0;1996;Data east;Sports;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;4
Star Ocean (Japan) (Translated En);스타 오션;SNES;;1996;Enix;RPG;;;;;;;;;;
stardust;스타더스트 서플렉스;MAME snes;;1995;Varie;Sports;;;;;;;;;;
starfox;스타폭스;MAME snes;;1993;Nintendo;Shooting;;;;;;;;;;
starfox2;스타폭스 2 (포로토타입);MAME snes;;1995;Nintendo;Shooting;;;;;;;;;;
starsold;스타 솔저;MAME cpg120-cart;Star Soldier (1986)(Hudson)(J);1986;Hudson;Shooting;1;;;;;;MSX ROMPAC;all;256KB;
starvirg;스타 버진;MAME cpg120-cart;;1988;Pony Canyon;Action;1;;;;;;MSX2 ROMPAC;all;1MB;
starwarsu;스타워즈 4: 새로운 희망;MAME snes;Starwars 4 - New Hope;1992;JVC;Action;;;;;;;;;;
stcc;세가 투어링 카 챔피언쉽;Model2;0;1996;SEGA;Racing;;;;;;;;;;
steelemp;강철제국;MAME Genesis;Steel Empire, The (UE) [!];1992;Flying Edge;Shooting;1;;;;;;;;8MB;
stellar;섀도우 스쿼드론 - 스텔라 어절트 [32X];MAME 32x;;1995;SEGA;Shooting;1;;;;;;;;16MB;
stmblade;스톰 블레이드;MAME;0;1996;Visco;Shooting;2;90;;;;;;;;
stratof;공아 스트라토 파이터;MAME;0;1991;Techmo;Shooting;;;;;;;;;;
Street Fighter IV;스트리트 파이터 IV;Taito Type X_Street Fighter IV;0;2008;Capcom;VS Fighting;2;;;;;;;;;
Street of Rage 2 with Street Fighter (USA)(Hack);베어너클 II - 스트리트 파이터 류 버전;SEGA Genesis;sor2;2018;SEGA;Arcade;2;;;;;;;;16MB;
Street of Rage 2 with Street Fighter Bison (USA)(Hack);베어너클 II - 스트리트 파이터 사천왕 버전;SEGA Genesis;sor2;2018;SEGA;Arcade;2;;;;;;;;16MB;
Streets of Rage 2 - Chunli (USA)(Hack);베어너클 II - 스트리트 파이터 춘리 버전;SEGA Genesis;sor2;2018;SEGA;Arcade;2;;;;;;;;16MB;
Streets of Rage 2 Return of Fighter 2019 (USA)(Hack);베어너클 II - 리턴 오브 파이터 2019;SEGA Genesis;sor2;2019;SEGA;Arcade;2;;;;;;;;16MB;
Streets of Rage 2 SailorMoon (USA)(Hack);베어너클 II - 세일러문 버전;SEGA Genesis;sor2;2018;SEGA;Arcade;2;;;;;;;;16MB;
Streets of Rage 2 Shiva (USA)(Hack);베어너클 II - 시바 버전;SEGA Genesis;sor2;2018;SEGA;Arcade;2;;;;;;;;16MB;
Streets of Rage 2 Ultra 2018 (USA)(Hack);베어너클 II - 울트라 2018;SEGA Genesis;sor2;2018;SEGA;Arcade;2;;;;;;;;16MB;
Streets of Rage 2 Wof (USA)(Hack);베어너클 II - 천지를 먹다 버전;SEGA Genesis;sor2;2018;SEGA;Arcade;2;;;;;;;;16MB;
Streets of Rage 3 - Chunli Version 3 (USA)(Hack);베어너클 III - 춘리 버전;SEGA Genesis;Bare Knuckle III (J);2018;SEGA;Arcade;2;;;;;;;;24MB;
streetsm;스트리트 스마트;MAME;0;1989;SNK;VS Fighting;;;;;;;;;;
strhoop;스트리트 후프 ;MAME;0;1994;Data east;Sports;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
strider;스트라이더 비룡;MAME;0;1989;Capcom;Action;2;0;Joystick (8-way);good;1;raster;cps1;0;0;3
strider2;스트라이더 비룡 2;PSXmame;0;1999;Capcom;Action;4;0;Joystick (8-way);preliminary;1;raster;cpzn2;0;0;3
strtmast;스트리트 마스터;MAME cpg120-cart;;1992;Zemina;VS Fight;2;;;;;;MSX ROMPAC;mini;128KB;
sturric2u;슈퍼 투리칸 2;MAME snes;Super Turrican 2 (USA);1995;Ocean;Action;;;;;;;;;;
suhocheo;수호전사 (한글판);MAME sms;Suho Cheonsa (Korea);;;Puzzle;;;;;;;;;;
summer92;섬머 카니발 '92 레카;MAME nes;Summer Carnival '92 - Recca (J T-Eng1.00);1992;NAXAT;Shooting;1;;;;;;;;;2
sunaq;퀴즈 6000 아카데미 (한글판);MAME;0;1994;선아;Quiz;2;0;0;good;1;raster;0;0;0;4
supchinf;슈퍼 차이니즈 파이터;MAME snes;;1995;Culture Brain;VS Fight;;;;;;;;;;
Super Cobra (1983)(Konami) SCC-I Sound;슈퍼 코브라;MSX Cartridge;;1983;Konami;Shooting;2;;;;;;MSX ROMPAC;all;64KB;
Super Donkey Kong (K);슈퍼 동키콩 (한글판);SNES;;1994;Nintendo;Action;;;;;;;;;;
Super Fantasy Zone (K);슈퍼 판타지존;SEGA Mega Drive;;1992;Sunsoft;Shooting;1;;;;;;;;8MB;
Super Mario - Yoshi Island (K)(V1.2);슈퍼 마리오 월드 2: 요시 아이랜드 (한글판);SNES;Super Mario World 2 - Yoshi's Island (USA);1995;Nintendo;Action;;;;;;;;;;
Super Mario 3 (1988,Nintendo,AT)(K-v1.2);슈퍼 마리오 3;NES;;;Nintendo;Action;1;;;;;;;;;2
Super Mario All-Stars (1993,Nintendo,AT)(K);슈퍼 마리오 올스타즈 (한글판);SNES;;1993;Nintendo;Action;;;;;;;;;;
Super Mario RPG (K);슈퍼 마리오 RPG (한글판);SNES;;1996;Nintendo;RPG;;;;;;;;;;
Super Mario World (1991,Nintendo,AT)(K);슈퍼 마리오 월드 (한글판);SNES;;1991;Nintendo;Action;;;;;;;;;;
Super Metroid (K);슈퍼 메트로이드 (한글판);SNES;;1994;Nintendo;Action;;;;;;;;;;
Super Robot Taisen - Masou Kishin (K);슈퍼 로봇대전: 마장기신 (한글판);SNES;;1996;Banpresto;SRPG;;;;;;;;;;
Super Robot Taisen EX (K);슈퍼 로봇대전 EX (한글판);SNES;;1994;Banpresto;SRPG;;;;;;;;;;
Super Street Fighter IV Arcade Edition 2012;슈퍼 스트리트 파이터 IV 아케이드 버전;Taito Type X_Street Fighter IV;0;2012;Capcom;VS Fighting;2;;;;;;;;;
superman;슈퍼맨;MAME;0;1988;Taito;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
suppunchu;슈퍼 펀치-아웃!!;MAME snes;Super Punch-Out!! (USA);1994;Nintendo;Sports;;;;;;;;;;
suprmrio;슈퍼 마리오;MAME;0;1986;Nintendo;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
suprslam;슬램 덩크;MAME;0;1995;Banpresto;Sports;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;4
supshin;슈퍼 시노비 / 리벤지 오브 시노비;MAME megadrij;revshin;1990;SEGA;Action;1;;;;;;;;4MB;
supshin2;슈퍼 시노비 2 / 시노비 3;MAME megadrij;Super Shinobi II, The (K) [!];1993;SEGA;Action;1;;;;;;;;8MB;
surging;서징 오라;MAME megadrij;Surging Aura (1994,Sega)(J);1995;SEGA;RPG;1;;;;;;;;16MB;
svcsplus;SNK Vs. 캡콤 슈퍼 플러스;MAME;0;2003;SNK Playmore;VS Fighting;2;0;joystick (8-way);;;;neogeo;;;
svg;성마세기 - 스펙트럴 Vs. 제너레이션 (한글판);MAME;0;2005;IGS;VS Fighting;2;0;Joystick (8-way);good;1;raster;pgm;0;0;2
swa;스타워즈 아케이드;MAME;0;1993;SEGA;Shooting;2;0;pedal,Joystick (analog);preliminary;1;raster;0;0;0;3
swau;스타워즈 아케이드 [32X];MAME 32x;swa;1994;SEGA;Shooting;1;;;;;;;;20MB;
swordsod;소드 오브 소단;SEGA Genesis;;1990;Inner Prise;Action;1;;;;;;;;8MB;
swtrilgy;스타워즈 트릴리지 아케이드;Model3;0;1998;SEGA;Shooting;;;;;;;;;;
T.N.T. (1987)(Infogrames);T.N.T.;MSX Cartridge;;1987;Infogrames;Action;1;;;;;;MSX2 Disk;all;1Disc;
Tactics Ogre - Let Us Cling Together (1995,Quest,SM)(K);택틱스 오우거 (한글판);SNES;;1995;Quest;RPG;;;;;;;;;;
taekwonk;태권도;Mednafen snes;Taekwon-Do (1994,Human,VS)(K);1994;Human;VS Fight;;;;;;;;;;
Takahashi Meijin no Boukenjima (K);모험도 / 원더보이 (한글판);MSX Cartridge;Wonder Boy (1986)(Hudson)(J);1986;Hudson;Action;1;;;;;;MSX ROMPAC;all;256KB;
Tales of Phantasia (K);테일즈 오브 판타지아 (한글판);SNES;;1995;Namco;RPG;;;;;;;;;;
tankbatt;탱크 바탈리안;MAME cpg120-cart;Tank Battalion (1984)(Namcot)(J);1984;Namcot;Shooting;1;;;;;;MSX ROMPAC;all;64KB;
tankbatt;탱크 바탈리안;MAME;0;1980;Namco;Shooting;2;90;Joystick (4-way);imperfect;1;raster;0;0;0;1
tankfrce;탱크 포스;MAME;0;1991;Namco;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;3
tantrkor;탄트알 (한글판);MAME;tantr;1993;SEGA;Puzzle;2;0;Joystick (8-way);good;1;raster;tantr;0;0;1
taskfhex;테스크 포스 해리어 EX;MAME Genesis;;1991;Treco;Shooting;1;;;;;;;;8MB;
tatsujin;타수진;MAME pce;Tatsujin (J);1992;Taito;Shooting;;;;;;;;;;
tbladej;썬더 블레이드;MAME sms;Thunder Blade (Japan);;;Shooting;;;;;;;;;;
tdragon;뇌룡 - 썬더 드래곤;MAME;0;1991;NMK;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
tdragon2;뇌룡 2 - 썬더 드래곤 2;MAME;0;1993;NMK;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
techromnu;초강전기 키카이오 / 테크로 맨서;PSXmame;0;1998;Capcom;VS Fighting;2;;;;;;cpzn2;;;
teddyboy;테디 보이;MAME sms;Teddy Boy (USA, Europe);1985;SEGA;Action;;;;;;;;;;
Teitoku no Ketsudan (1991)(Koei)(K);제독의 결단 (한글판);MSX Cartridge;;1991;Koei;SLG;1;;;;;;MSX2 ROMPAC;all;8MB;
tekkaman;우주의 기사 데카맨 블레이드;MAME snes;;1993;Bandai;Shooting;;;;;;;;;;
tekken;철권;PSXmame;0;1994;Namco;VS Fighting;2;;;;;;;;;
tekken2;철권 2;PSXmame;0;1996;Namco;VS Fighting;2;;;;;;;;;
tekken3;철권 3;PSXmame;0;1996;Namco;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;6
tektagt;철권 태그 토너먼트;PSXmame;0;1999;Namco;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;6
tempo;템포 [32X];MAME 32x;;1995;SEGA;Action;1;;;;;;;;24MB;
Tenchi Souzou (K);천지창조 (한글판);SNES;;1995;Enix;RPG;;;;;;;;;;
tengai;텐가이 / 사무라이 에이스 2 / 전국 블레이드;MAME;0;1996;Psikyo;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;3
Tengoku Yoitoko (Japan) [En by MSX Translations v1.01] (~Welcome to Heaven);천국 좋은곳 (영문판);MSX Cartridge;tengoku;1987;Taito;Action;1;;;;;;MSX2 ROMPAC;all;1MB;
tenkomor;텐코모리 슈팅;MAME;0;1998;Namco;Puzzle;;;;;;;;;;
terracre;테라 크레스타 / 독수리 오형제;MAME;0;1985;Nichibutsu;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
tetris;테트리스;MAME cpg120-cart;;1988;BSP;Puzzle;1;;;;;;MSX2 ROMPAC;all;1MB;
tf3;썬더포스 III;MAME megadrij;;1990;Technosoft;Shooting;1;;;;;;;;4MB;
tf4j;썬더포스 IV / 라이트닝 포스;MAME megadrij;Thunder Force IV (J) [p1][!];1992;Technosoft;Shooting;1;;;;;;;;8MB;
tfrceac;썬더포스 AC;MAME;0;1990;Technosoft;Shooting;1;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;3
tharrier;테스크 포스 해리어;MAME;0;1989;UPL;Shooting;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;2
The Legend of Zelda - Triforce of the Gods (K);젤다의 전설 - 신들의 트라이포스 (한글판);SNES;;1991;Nintendo;RPG;;;;;;;;;;
theglad;신검의 풍운 (한글판);MAME;0;2003;IGS;Arcade;4;;;;;;pgm;;;
theseus;테세우스 / 소년탐정;MAME cpg120-cart;;1984;ASCII;Action;1;;;;;;MSX ROMPAC;all;128KB;
thexder;덱스터;MAME cpg120-cart;Thexder (1986)(Gamearts)(J);1986;Gamearts;Shooting;1;;;;;;MSX ROMPAC;all;256KB;
thndrbld;썬더 블레이드;MAME;0;1987;SEGA;Shooting;;;;;;;;;;
thndrx2;썬더 크로스 II;MAME;0;1991;Konami;Shooting;;;;;;;;;;
thndzone;썬더존;MAME;0;1991;data east;Action;2;0;Joystick (8-way),dial;good;1;raster;0;0;0;2
thork;스토리 오브 도어 / 비욘드 오아시스 (한글판);MAME megadrij;Story of Thor (1994)(K);1995;SEGA;RPG;1;;;;;;;;24MB;
thuntk;보물을 찾아라 / 퍼즐&액션 산도알 (한글판);MAME;0;1995;SEGA;Puzzle;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;4
tigerh;타이거 헬리;MAME;0;1985;Taito;Action;1;90;Joystick (8-way);good;;;;;;
tigeroad;타이거 로드;MAME;0;1987;Capcom;Action;2;270;Joystick (8-way);good;1;raster;0;0;0;2
timecris;타임 크라이시스;MAME;0;1995;Namco;Gun Shooting;2;;;;;;;;;
timeplt;타임 파일럿;MAME;0;1982;Konami;Shooting;2;90;Joystick (8-way);good;1;raster;0;0;0;1
timeplt;타임 파일롯;MAME cpg120-cart;;1983;Konami;Shooting;1;;;;;;MSX ROMPAC;all;128KB;
titipang;띠띠! 빵빵!;MAME cpg120-cart;;1989;Aproman;Action;1;;;;;;MSX ROMPAC;mini;256KB;
tkmmpzdm;두근 두근 메모리얼 대전 퍼즐 구슬;MAME;0;1995;Konami;Puzzle;2;;;;;;;;;
tmnt;닌자 거북이;MAME;tmnt;1989;Konami;Arcade;4;0;Joystick (8-way);good;1;raster;tmnt;0;0;2
tmnt2;닌자 거북이 2;MAME;0;1991;Konami;Arcade;4;0;Joystick (8-way);good;1;raster;0;0;0;2
tmnt4a;닌자 거북이 - 터틀스 인 타임;MAME snes;;1992;Konami;Arcade;;;;;;;;;;
tmnthh;닌자 거북이: 하이퍼 스톤;MAME Genesis;Teenage Mutant Ninja Turtles - The Hyperstone Heist (U);1992;Konami;Arcade;2;;;;;;;;8MB;
tmnttfu;닌자 거북이: 토너먼트 파이터 ;MAME Genesis;Teenage Mutant Ninja Turtles - Tournament Fighters (U);1993;Konami;VS Fight;2;;;;;;;;8MB;
tnzs;뉴질랜드 스토리;MAME;0;1988;Taito Corporation Japan;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
toejam;홀이와 뚱이;MAME megadrij;ToeJam & Earl (World);1992;SEGA;Action;2;;;;;;;;8MB;
